,0
1012,INE.sc2111C420
1013,INE.sc2111P475
1014,INE.sc2112C500
1015,INE.sc2206C910
1016,INE.sc2204C710
1017,INE.sc2109C540
1018,INE.sc2112C600
1019,INE.sc2201P485
1020,INE.sc2203P530
1021,INE.sc2109P440
1022,INE.sc2112C460
1023,INE.sc2207C520
1024,INE.sc2209P490
1025,INE.sc2206C610
1026,INE.sc2208P840
1027,INE.sc2202C380
1028,INE.sc2208C640
1029,INE.sc2201C450
1030,INE.sc2211C720
1031,INE.sc2204P560
1032,INE.sc2203P450
1033,INE.sc2206P840
1034,INE.sc2212P480
1035,INE.sc2205C520
1036,INE.sc2206C860
1037,INE.sc2209C510
1038,INE.sc2205P640
1039,INE.sc2202C415
1040,INE.sc2204P940
1041,INE.sc2210P670
1042,INE.sc2204P840
1043,INE.sc2110P455
1044,INE.sc2202P465
1045,INE.sc2211C810
1046,INE.sc2209P680
1047,INE.sc2205P610
1048,INE.sc2201C480
1049,INE.sc2110C385
1050,INE.sc2204C530
1051,INE.sc2212C630
1052,INE.sc2211C570
1053,INE.sc2201P425
1054,INE.sc2206C660
1055,INE.sc2110P530
1056,INE.sc2210P680
1057,INE.sc2207P760
1058,INE.sc2111P460
1059,INE.sc2209P650
1060,INE.sc2209C890
1061,INE.sc2208C890
1062,INE.sc2209P800
1063,INE.sc2205P620
1064,INE.sc2204P530
1065,INE.sc2202P540
1066,INE.sc2109C395
1067,INE.sc2212C550
1068,INE.sc2109P470
1069,INE.sc2204C760
1070,INE.sc2112P550
1071,INE.sc2203C435
1072,INE.sc2209C650
1073,INE.sc2211C490
1074,INE.sc2207P800
1075,INE.sc2206C780
1076,INE.sc2201C425
1077,INE.sc2112P380
1078,INE.sc2201P410
1079,INE.sc2211C485
1080,INE.sc2203C640
1081,INE.sc2208C590
1082,INE.sc2208C760
1083,INE.sc2209C700
1084,INE.sc2205P495
1085,INE.sc2206P790
1086,INE.sc2111C570
1087,INE.sc2209P910
1088,INE.sc2201P390
1089,INE.sc2209C600
1090,INE.sc2112C365
1091,INE.sc2201P415
1092,INE.sc2209C590
1093,INE.sc2201C445
1094,INE.sc2204C600
1095,INE.sc2202P560
1096,INE.sc2208P920
1097,INE.sc2110C510
1098,INE.sc2210P530
1099,INE.sc2205P710
1100,INE.sc2201C485
1101,INE.sc2201C465
1102,INE.sc2210P490
1103,INE.sc2206P900
1104,INE.sc2209C850
1105,INE.sc2210P710
1106,INE.sc2201C400
1107,INE.sc2203C470
1108,INE.sc2210P830
1109,INE.sc2109P475
1110,INE.sc2203P395
1111,INE.sc2201P430
1112,INE.sc2203C405
1113,INE.sc2205P790
1114,INE.sc2204P800
1115,INE.sc2203C500
1116,INE.sc2207P610
1117,INE.sc2203C440
1118,INE.sc2201C530
1119,INE.sc2111P350
1120,INE.sc2206P550
1121,INE.sc2202P490
1122,INE.sc2205P950
1123,INE.sc2202P475
1124,INE.sc2208P560
1125,INE.sc2212C670
1126,INE.sc2110C395
1127,INE.sc2111C395
1128,INE.sc2203C560
1129,INE.sc2206C580
1130,INE.sc2110P480
1131,INE.sc2206C810
1132,INE.sc2208P570
1133,INE.sc2208C860
1134,INE.sc2109C490
1135,INE.sc2210C810
1136,INE.sc2201C520
1137,INE.sc2203P410
1138,INE.sc2204C920
1139,INE.sc2112C385
1140,INE.sc2112P375
1141,INE.sc2206P930
1142,INE.sc2204P480
1143,INE.sc2202C510
1144,INE.sc2211P580
1145,INE.sc2212P740
1146,INE.sc2210C710
1147,INE.sc2202C450
1148,INE.sc2210C800
1149,INE.sc2207P530
1150,INE.sc2211C780
1151,INE.sc2207C590
